Vehicle_Year,Mileage,Condition_Score,Make,Auction_Location,Sold_Price
1996,145878,9.693943681674936,Ford,Las Vegas,71881.91840837468
1991,28009,9.671946394517656,Chevy,Scottsdale,81058.83197258828
2019,132485,4.993437422082156,Toyota,Scottsdale,61218.687110410785
2007,139019,8.155787145942337,Ford,Scottsdale,70377.03572971169
2002,141102,1.1194168677478753,Toyota,Las Vegas,32486.884338739375
1996,3385,5.930304262523224,Ford,Las Vegas,67313.02131261613
1963,123737,7.689692550762811,Ford,Las Vegas,47574.76275381405
1989,35963,2.9524890286660233,Ford,Palm Beach,45666.14514333011
1965,147876,1.5505457964934939,Toyota,Scottsdale,15465.12898246747
2005,149877,2.4032704231581032,Ferrari,Palm Beach,139528.65211579052
2013,131727,4.976632784564713,Ford,Palm Beach,58210.46392282356
1978,21423,5.557342786806357,Porsche,Las Vegas,54644.41393403178
1991,71068,4.427966098978916,Chevy,Scottsdale,50533.030494894585
1968,54015,4.95976390338142,Ferrari,Palm Beach,143397.3195169071
1971,109643,5.232114636483532,Ferrari,Scottsdale,140696.27318241767
1970,141791,7.924929954409866,Toyota,Palm Beach,50445.54977204934
2005,108600,1.9471770826988715,Ferrari,Las Vegas,141375.88541349437
2014,111366,7.920554204434564,Toyota,Palm Beach,75466.17102217281
1975,26839,7.197645720654983,Toyota,Las Vegas,60804.32860327492
1960,128141,7.674947285286863,Porsche,Scottsdale,45560.636426434314
2022,53119,7.610215472877905,Ford,Palm Beach,83739.17736438953
2004,7473,5.235326342216053,Ferrari,Palm Beach,167429.33171108027
2014,20287,2.9026016610481005,Ford,Las Vegas,59484.308305240505
2012,67963,5.8296601387162355,Ford,Las Vegas,68352.00069358118
1980,98027,9.621838482481897,Ford,Scottsdale,68306.49241240948
1989,84185,6.296731132540273,Toyota,Las Vegas,57565.15566270136
1972,118096,1.0994243069149985,Ford,Scottsdale,19687.52153457499
1993,39320,1.5373981438875157,Ferrari,Palm Beach,140254.99071943757
1963,130603,9.93577090243197,Toyota,Scottsdale,58118.55451215985
1987,7742,1.6475172331549635,Ferrari,Scottsdale,140963.38616577483
1997,80071,1.414406440404087,Toyota,Scottsdale,37564.932202020434
2017,55656,4.177218424227899,Chevy,Palm Beach,63820.4921211395
1990,38292,9.723854829424031,Chevy,Palm Beach,79790.07414712015
2018,135553,3.8680763835957914,Chevy,Las Vegas,54785.081917978954
2014,30882,4.688957177877436,Chevy,Scottsdale,67356.58588938718
2023,4882,6.70669355087709,Toyota,Palm Beach,84545.26775438545
1986,60130,1.2170065539375803,Ford,Scottsdale,33072.0327696879
1964,56511,9.079872197672692,Porsche,Scottsdale,61748.260988363465
1984,97569,5.674987157989889,Porsche,Scottsdale,50618.03578994945
1962,47050,5.201298154036522,Chevy,Palm Beach,42301.49077018261
1992,133695,8.746539959859675,Ford,Scottsdale,66363.19979929837
1963,140849,9.57768930422219,Ferrari,Scottsdale,155303.54652111095
1984,146261,4.810827084821513,Ford,Las Vegas,41428.03542410756
1979,135753,2.5519697136390764,Ferrari,Scottsdale,128684.54856819537
1993,143079,8.341383430018656,Porsche,Las Vegas,63899.01715009328
1985,136781,4.629343791002384,Ford,Scottsdale,41968.61895501192
2021,50639,9.419909855605894,Ford,Las Vegas,92535.64927802948
2021,23036,9.549090854478846,Porsche,Palm Beach,95941.85427239422
1964,50282,2.0334612854923253,Ford,Palm Beach,27139.106427461626
1994,111359,9.60898570599566,Ferrari,Scottsdale,173909.0285299783
2020,95142,4.314432929006088,Ford,Las Vegas,62057.96464503044
1987,13263,6.8162726589147145,Ferrari,Palm Beach,166255.06329457357
1988,143709,1.3127507356064143,Chevy,Scottsdale,26192.853678032072
1968,22519,8.999958466754494,Ford,Scottsdale,66747.89233377247
2011,121311,6.774375964103784,Ferrari,Las Vegas,167240.77982051892
1997,122862,6.7919902026077725,Porsche,Las Vegas,60173.75101303887
2009,934,9.119585439797355,Chevy,Scottsdale,90004.52719898679
1965,32314,5.575124574166089,Ford,Las Vegas,47144.22287083045
1978,2513,4.694649763262955,Ferrari,Las Vegas,152221.94881631478
2019,9605,8.795158770630845,Ford,Palm Beach,92515.29385315423
2003,102902,7.681784606842584,Ferrari,Las Vegas,169618.72303421292
2016,133277,9.54078098468411,Ford,Scottsdale,82376.20492342055
1970,128403,9.461097039794794,Chevy,Las Vegas,59465.185198973966
1961,114997,4.440935481042162,Chevy,Scottsdale,31204.97740521081
2006,58508,5.0228766112727605,Ford,Scottsdale,62263.5830563638
2003,117008,3.3038645841170062,Ford,Las Vegas,46318.52292058503
2003,79831,6.945831002247109,Toyota,Las Vegas,68246.05501123556
1968,65231,4.280877730799979,Ford,Las Vegas,38881.288653999894
1980,64380,8.07490581946904,Ford,Palm Beach,63936.5290973452
1983,15862,2.0939568465781946,Chevy,Palm Beach,40383.58423289098
1993,117898,2.047625660491713,Ford,Las Vegas,34948.32830245856
1981,116954,2.840098432774572,Porsche,Scottsdale,33005.09216387286
1962,58803,1.7586296959367214,Ford,Las Vegas,23912.848479683606
1971,63179,6.580284469104113,Toyota,Palm Beach,52083.52234552056
1987,21677,2.3261748941506477,Ferrari,Palm Beach,142963.17447075323
1989,1314,2.439666257208888,Chevy,Las Vegas,46566.93128604443
1985,86439,1.128054013562494,Porsche,Scottsdale,29496.370067812466
2007,48214,8.03881013161249,Ferrari,Scottsdale,178872.65065806246
1980,63330,8.31066449881133,Porsche,Palm Beach,65220.32249405664
1987,67294,2.4582017472799573,Chevy,Palm Beach,39061.60873639979
2015,112433,7.65571990840502,Toyota,Palm Beach,74535.2995420251
1985,37892,4.901906108416236,Chevy,Scottsdale,53220.33054208118
2021,45907,3.156353946688522,Porsche,Palm Beach,61691.069733442615
1992,125366,6.59246147266446,Porsche,Palm Beach,56425.7073633223
1980,136313,2.6063566691237634,Chevy,Scottsdale,29400.483345618813
1994,104392,7.811952468877319,Ford,Palm Beach,65620.56234438659
2011,123084,1.4285370481349653,Chevy,Palm Beach,40334.28524067483
1993,13877,9.632178396351229,Toyota,Las Vegas,83273.19198175616
2000,38446,1.6468772833776202,Chevy,Palm Beach,44389.7864168881
2010,54803,6.215035773238208,Ferrari,Las Vegas,170594.87886619102
2006,95077,9.119748611101407,Ford,Palm Beach,79091.04305550705
1977,47919,1.107140219630653,Ferrari,Palm Beach,129243.80109815326
2017,135017,5.486630148901513,Chevy,Las Vegas,62431.45074450757
1970,110286,4.150062678796119,Ford,Palm Beach,34721.71339398059
2016,23390,6.222989712321182,Ferrari,Las Vegas,176775.9485616059
1982,112651,3.0291164806389284,Ferrari,Palm Beach,134880.48240319465
2007,98782,1.5840929550855227,Ford,Las Vegas,41542.26477542761
2023,134465,6.6333973316383625,Ford,Las Vegas,71220.4866581918
1981,118117,4.751643155440622,Porsche,Palm Beach,42446.51577720311
1976,119596,6.6023698483560675,Ford,Palm Beach,49052.24924178034
1964,57189,2.8948523215405864,Chevy,Las Vegas,30755.36160770293
2003,147780,4.0486713665813365,Toyota,Scottsdale,46965.356832906684
1970,128813,6.0551325042814925,Porsche,Palm Beach,42394.36252140746
1989,16719,6.338015004922545,Ford,Palm Beach,64518.17502461273
1974,78106,4.350833269968387,Toyota,Scottsdale,40943.56634984193
1986,14879,3.520478850549008,Porsche,Scottsdale,49114.49425274503
1994,21730,3.4633056653973626,Chevy,Las Vegas,52143.52832698681
1992,105675,2.572294162788086,Toyota,Palm Beach,38293.97081394043
1979,115536,3.9286446609662846,Ford,Las Vegas,37589.623304831424
2020,143350,2.7949630331189796,Ford,Palm Beach,49639.8151655949
1975,22884,6.7043386560695035,Chevy,Scottsdale,58733.29328034752
1993,112267,6.121602984178806,Porsche,Las Vegas,55881.31492089403
1961,67459,4.443299413038281,Toyota,Palm Beach,35970.5970651914
1994,78708,3.9324701794365504,Chevy,Palm Beach,48791.55089718275
1999,15211,3.1385278017517826,Porsche,Scottsdale,53671.53900875891
2015,24261,5.819124780634071,Ferrari,Scottsdale,174169.52390317037
1987,119020,9.270124879111195,Ferrari,Palm Beach,167948.624395556
2006,104923,7.171327462500434,Porsche,Scottsdale,68364.33731250218
1998,125114,7.699732426320106,Ford,Scottsdale,64987.26213160053
1965,130566,8.50940077290767,Ford,Las Vegas,51990.40386453835
1968,67413,4.1647147600406385,Ferrari,Palm Beach,138082.2738002032
1979,80408,1.5658820390303887,Ford,Las Vegas,29288.610195151945
2019,46489,6.603029229894799,Ford,Scottsdale,77866.246149474
1960,149333,2.698050621052294,Porsche,Palm Beach,18556.95310526147
1967,107900,6.121392849960996,Porsche,Scottsdale,43316.96424980498
2014,138662,7.655592098413583,Ford,Scottsdale,71411.76049206792
1982,119647,8.05274471933053,Porsche,Palm Beach,59299.02359665265
2023,24602,3.716552082227639,Toyota,Scottsdale,67622.5604111382
2022,35857,5.611899093123837,Ferrari,Las Vegas,175473.7954656192
1962,41211,6.588685866494731,Toyota,Palm Beach,49822.32933247366
1963,98373,8.375326495305597,Toyota,Scottsdale,53539.33247652798
2017,58745,7.8524979859445265,Ford,Scottsdale,81887.98992972262
1984,110318,9.891777888796332,Ford,Scottsdale,70427.08944398165
2006,59155,1.072762088770098,Toyota,Palm Beach,42448.31044385049
1997,119915,4.937404967768197,Toyota,Las Vegas,51195.52483884098
1974,140170,3.304400377385151,Chevy,Scottsdale,29505.001886925755
2022,101126,2.0790404843038606,Chevy,Scottsdale,51282.6024215193
1980,70292,9.20363795350466,Ferrari,Scottsdale,168988.9897675233
1994,52121,9.981658594861177,Toyota,Palm Beach,81696.19297430589
2016,29192,2.6253658711425127,Porsche,Scottsdale,58207.62935571257
2012,132414,1.3459005352122724,Chevy,Scottsdale,39488.10267606136
2012,106943,3.4754900291245034,Ford,Scottsdale,52683.150145622516
2005,133003,8.513757262597561,Toyota,Palm Beach,71768.4863129878
2011,50821,3.645010748793851,Porsche,Las Vegas,58642.95374396926
1973,28611,1.512113324478594,Porsche,Palm Beach,31199.466622392967
1995,72882,1.4724296555772691,Porsche,Las Vegas,37573.948277886346
1971,97103,4.846805221324928,Ford,Las Vegas,40023.726106624636
1976,149474,9.386431507554578,Chevy,Palm Beach,59984.757537772886
1998,55668,3.5732839747566874,Porsche,Scottsdale,51299.619873783435
1968,134404,4.844419126309393,Chevy,Las Vegas,34781.695631546965
1994,102162,1.9174042484434768,Ferrari,Scottsdale,136370.82124221738
2019,104401,5.44215513942083,Ford,Las Vegas,66270.67569710416
1972,51607,7.268923578571336,Chevy,Scottsdale,57183.91789285668
1974,124377,3.4403532505949763,Chevy,Scottsdale,31764.06625297488
1977,130099,3.6704017767581627,Porsche,Palm Beach,33842.10888379082
2010,100228,8.577775228656442,Porsche,Scottsdale,77866.07614328222
1992,10783,1.0932735011245938,Ford,Las Vegas,40388.06750562297
1965,23764,6.728236376950873,Chevy,Scottsdale,53764.78188475436
2018,102464,4.544961714474553,Toyota,Scottsdale,61478.40857237277
1986,64440,3.6854246220532207,Porsche,Scottsdale,44983.123110266104
1982,87336,6.918344490194894,Porsche,Las Vegas,56858.12245097447
2018,11117,8.512016696107347,Ferrari,Las Vegas,190448.38348053675
1986,36713,6.025529046958063,Ford,Las Vegas,59456.34523479031
1993,30448,1.2798515974875042,Chevy,Scottsdale,39854.45798743752
2015,147620,5.152610717430185,Chevy,Palm Beach,58501.05358715092
2005,9591,5.164839468045757,Chevy,Las Vegas,67365.0973402288
1997,121170,5.8941864532414705,Porsche,Scottsdale,55853.932266207354
1973,58859,7.0386301093919705,Ford,Las Vegas,55807.250546959855
1995,132140,1.173865631809064,Chevy,Palm Beach,30155.32815904532
2012,468,5.518113619597754,Toyota,Scottsdale,73543.76809798877
1967,35110,6.294769924425316,Ferrari,Las Vegas,151462.84962212658
2021,35951,4.090180477744468,Ferrari,Las Vegas,167355.80238872234
1994,122861,7.015287039313898,Chevy,Palm Beach,59790.33519656949
1978,127252,3.05359945416254,Porsche,Las Vegas,31542.7972708127
1989,78958,3.8563509976070645,Ferrari,Scottsdale,145885.95498803532
2022,67105,9.664798126818933,Ferrari,Scottsdale,192613.49063409466
1973,37593,4.132633337750261,Ferrari,Palm Beach,143403.86668875132
2018,10392,4.118507986291705,Ferrari,Palm Beach,168553.33993145853
1979,92477,6.361125722408037,Chevy,Palm Beach,52057.92861204018
2008,148379,9.738777968740541,Ford,Scottsdale,77855.9898437027
1984,101835,9.847724013577004,Ford,Palm Beach,71055.12006788503
1999,23012,6.216921673086844,Porsche,Las Vegas,68283.40836543422
1983,80871,1.0097831782443927,Toyota,Las Vegas,28461.815891221966
1973,107393,9.105908956915597,Ford,Scottsdale,61290.24478457798
1985,99183,6.132141681193433,Toyota,Las Vegas,53242.40840596716
1997,113755,4.293967674609423,Ford,Palm Beach,48594.33837304711
1982,97559,8.462756269143444,Ford,Las Vegas,63557.88134571722
1981,136706,4.598492134151845,Porsche,Palm Beach,39821.86067075923
2007,111795,1.306400555802382,Ferrari,Las Vegas,138852.5027790119
2016,34368,8.389650007513168,Porsche,Scottsdale,86511.45003756584
1978,107438,5.9127346091778605,Ford,Palm Beach,47819.8730458893
2005,26436,4.043291844017766,Ferrari,Las Vegas,160072.85922008884
2010,3741,3.2580313871846607,Ferrari,Scottsdale,160916.0569359233
1962,87232,6.34417713473883,Ferrari,Las Vegas,143997.68567369416
2001,33059,2.872445934025901,Toyota,Scottsdale,51556.329670129504
1978,144478,3.914657979013029,Ford,Las Vegas,34125.48989506514
1968,74223,6.7287727847258525,Chevy,Palm Beach,50221.56392362926
1987,21598,8.933900053653389,Porsche,Palm Beach,76009.70026826694
1979,70298,5.796012955524389,Toyota,Palm Beach,51450.26477762194
2004,27297,7.831957584691833,Porsche,Palm Beach,78430.08792345917
1966,108875,7.8675454338673765,Chevy,Palm Beach,51450.22716933688
1973,25132,6.9791855739344815,Ferrari,Las Vegas,158882.7278696724
2022,59724,3.212545039124659,Chevy,Las Vegas,61090.32519562329
1968,78277,8.801097383352177,Porsche,Las Vegas,60177.78691676089
2018,42064,4.926480900756099,Chevy,Las Vegas,69426.00450378048
2019,111130,1.3978966954213052,Ford,Palm Beach,45376.48347710653
2014,54746,3.2015140306257264,Chevy,Scottsdale,57532.970153128634
2016,81287,7.889935186893842,Ford,Palm Beach,79320.97593446921
2019,139708,1.6222000223574042,Chevy,Las Vegas,43640.20011178702
1978,117499,2.326279619394201,Ford,Palm Beach,28881.498096971
2006,56847,7.2480413443753395,Ford,Palm Beach,73555.50672187669
2011,45812,9.033407107547864,Chevy,Palm Beach,86085.83553773932
1973,137445,6.703588045518732,Toyota,Scottsdale,46273.44022759366
2015,71920,3.0006194844659912,Ferrari,Palm Beach,155311.09742232994
1997,125442,1.4807238692459375,Ferrari,Palm Beach,133359.4193462297
2012,91328,6.536139242952806,Ferrari,Scottsdale,169547.89621476404
2020,74453,1.426587201380476,Ford,Palm Beach,49687.63600690238
1995,92191,6.514498467475813,Ferrari,Palm Beach,160853.39233737907
1999,86014,3.0302194974498553,Ford,Palm Beach,46049.69748724928
1976,106818,9.141904561679468,Toyota,Palm Beach,63027.72280839734
1989,148299,5.2758340163862565,Chevy,Palm Beach,46049.27008193128
1968,11639,3.015445899787261,Chevy,Las Vegas,37913.329498936306
2023,46319,8.678307849027323,Ford,Palm Beach,90259.63924513661
1992,145864,3.286318586027575,Ford,Scottsdale,37845.19293013787
2015,13434,3.7593916887238796,Toyota,Palm Beach,64953.5584436194
2011,8003,8.508501091499102,Ferrari,Las Vegas,187242.20545749553
1984,146801,3.7791282682053637,Toyota,Scottsdale,36215.541341026816
1973,58108,4.691473923075736,Chevy,Scottsdale,44146.569615378685
1970,99418,4.128991036829799,Chevy,Palm Beach,35703.15518414899
2012,142032,2.0476028604733827,Ferrari,Las Vegas,142034.81430236693
1994,148610,1.3500623102214353,Chevy,Palm Beach,28889.311551107177
2000,67400,7.520866066548832,Ford,Las Vegas,70864.33033274417
2018,129363,6.806234115421486,Chevy,Las Vegas,70094.87057710742
1973,20942,3.5412946079685144,Porsche,Palm Beach,42112.27303984257
1989,42472,3.6603921248639066,Ferrari,Las Vegas,148554.76062431955
2000,114416,9.505052047078133,Ferrari,Palm Beach,176083.66023539065
1963,99071,9.88904014510143,Ferrari,Las Vegas,161038.10072550713
2018,38844,5.2609141291032415,Porsche,Scottsdale,71420.1706455162
1963,116182,8.222065709333442,Toyota,Palm Beach,50992.12854666721
1987,57542,7.630172882824288,Ford,Las Vegas,65896.66441412143
1967,129170,3.6758593856084225,Ferrari,Scottsdale,128962.29692804211
1961,86090,1.527064394684305,Chevy,Scottsdale,19526.321973421524
2000,121770,2.28300631421446,Ford,Scottsdale,39238.0315710723
2020,107017,8.54464705300687,Chevy,Scottsdale,82021.53526503434
2005,3750,7.58092437996653,Ford,Palm Beach,80029.62189983265
1981,45217,6.979013600160501,Ford,Las Vegas,60873.36800080251
2000,91344,2.175839485269835,Chevy,Scottsdale,41744.79742634917
2015,3290,6.759376187054722,Chevy,Las Vegas,80967.88093527361
2022,48213,7.9493709834380395,Ford,Las Vegas,85925.5549171902
2022,139961,8.745415748742616,Ferrari,Las Vegas,180730.9787437131
2014,32225,1.119081512742564,Chevy,Palm Beach,49372.90756371282
1975,130100,7.1602759169063,Porsche,Palm Beach,50291.379584531496
1988,148631,1.17187890042884,Porsche,Scottsdale,24996.2945021442
2021,112004,7.361855609890947,Ford,Las Vegas,76108.87804945474
2008,18868,6.7205922825880435,Toyota,Palm Beach,75716.16141294022
2007,81199,2.3351307662707526,Ford,Palm Beach,47055.75383135376
1989,87521,7.895095762106172,Ford,Palm Beach,65223.37881053086
1971,6995,1.6151285637072204,Ferrari,Scottsdale,132876.1428185361
1994,71117,8.437588963701701,Ferrari,Palm Beach,172076.2448185085
1970,24032,3.357363203634061,Toyota,Las Vegas,39383.6160181703
2023,21460,7.199666760705985,Toyota,Palm Beach,85352.33380352992
2005,54947,9.313204069196832,Toyota,Palm Beach,83571.32034598416
2009,90465,4.05844322206104,Toyota,Scottsdale,55745.716110305206
1980,85568,5.526046701463772,Toyota,Las Vegas,49073.433507318856
2022,39031,5.168062305554053,Ford,Palm Beach,72937.21152777027
1980,55923,2.418502141565813,Ford,Las Vegas,36500.21070782907
1964,38132,6.312808094416855,Porsche,Las Vegas,49750.84047208428
2007,18907,7.687017266688532,Porsche,Palm Beach,80044.38633344267
1979,142939,9.251873460314373,Chevy,Scottsdale,61465.467301571865
1996,139243,8.657223414845616,Ford,Las Vegas,67361.81707422808
1962,53513,5.590174417552285,Toyota,Palm Beach,43599.57208776143
2003,15640,7.471154390607413,Chevy,Las Vegas,77291.77195303707
1992,70348,8.207050720365036,Ferrari,Las Vegas,170000.45360182517
2012,110594,5.441398423645139,Ford,Las Vegas,62147.59211822569
2020,85535,2.0388480463384098,Porsche,Palm Beach,51640.74023169205
1968,19887,4.941376874626338,Ford,Las Vegas,46718.18437313169
2020,21082,8.582302343814083,Ford,Las Vegas,90803.31171907042
1968,22706,6.369772648543615,Ford,Scottsdale,53578.26324271807
1963,141322,7.520125393084051,Ford,Palm Beach,44968.42696542025
1994,112323,2.6674121993732878,Ferrari,Palm Beach,139104.76099686645
1976,47036,9.679039913899052,Porsche,Las Vegas,71691.59956949526
1993,93386,4.6367247654397845,Ford,Scottsdale,50345.02382719893
1983,139765,6.882719704459561,Ferrari,Las Vegas,151937.0985222978
1991,148530,1.1698502913154474,Chevy,Las Vegas,26496.251456577236
1960,37481,2.145873360297622,Ford,Palm Beach,26981.26680148811
